priority,approval_item_id,item_type,topic,fact_id_ref,brand,product,manager_text,suggested_decision,rop_question,source_id,linked_open_question,risk_notes
P0,approve:fact_v3_unpk_ls_city_2026_unpk_moscow_ano_prices_plus_factultative_6c422dacb1,price,01_pricing,fact:v3:unpk:ls_city_2026_unpk_moscow_ano_prices_plus_factultative:6c422dacb1,unpk,city_camp_2026,"УНПК: городской летний лагерь, Москва, вариант с факультативом — 59 500 ₽.",approve_for_client_answer_after_rop_review,"Подтверждаете цену, период действия и область применения: УНПК, city camp 2026? Факт: УНПК: городской летний лагерь, Москва, вариант с факультативом — 59 500 ₽.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P0,approve:fact_v3_unpk_ls_city_2026_unpk_moscow_ano_prices_plus_individual_e9c332dc8d,price,01_pricing,fact:v3:unpk:ls_city_2026_unpk_moscow_ano_prices_plus_individual:e9c332dc8d,unpk,city_camp_2026,"УНПК: городской летний лагерь, Москва, вариант с индивидуальными занятиями — 99 500 ₽.",approve_for_client_answer_after_rop_review,"Подтверждаете цену, период действия и область применения: УНПК, city camp 2026? Факт: УНПК: городской летний лагерь, Москва, вариант с индивидуальными занятиями — 99 500 ₽.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P0,approve:fact_v3_unpk_preschool_patsayeva_prices_tier_a_ece5ff80cb,price,01_pricing,fact:v3:unpk:preschool_patsayeva_prices_tier_a:ece5ff80cb,unpk,preschool_patsayeva,"УНПК: prices , tier a — 11 900 ₽. [client_blocked: blocked_status:needs_owner_confirmation, manager_only_route, not_client_allowed_status:needs_owner_confirmation]",needs_owner_confirmation_before_client_use,"Кто должен подтвердить перед ответом клиенту: УНПК, preschool patsayeva? Факт: УНПК: prices , tier a — 11 900 ₽.",claude_layer_v3:facts_for_bot_UNPK,owner_confirmation_required,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['blocked_status:needs_owner_confirmation', 'manager_only_route', 'not_client_allowed_status:needs_owner_confirmation']"
P0,approve:fact_v3_unpk_preschool_patsayeva_prices_tier_b_e4168d54b6,price,01_pricing,fact:v3:unpk:preschool_patsayeva_prices_tier_b:e4168d54b6,unpk,preschool_patsayeva,"УНПК: prices , tier b — 56 500 ₽. [client_blocked: blocked_status:needs_owner_confirmation, manager_only_route, not_client_allowed_status:needs_owner_confirmation]",needs_owner_confirmation_before_client_use,"Кто должен подтвердить перед ответом клиенту: УНПК, preschool patsayeva? Факт: УНПК: prices , tier b — 56 500 ₽.",claude_layer_v3:facts_for_bot_UNPK,owner_confirmation_required,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['blocked_status:needs_owner_confirmation', 'manager_only_route', 'not_client_allowed_status:needs_owner_confirmation']"
P0,approve:fact_v3_unpk_preschool_patsayeva_prices_tier_c_eb633603ac,price,01_pricing,fact:v3:unpk:preschool_patsayeva_prices_tier_c:eb633603ac,unpk,preschool_patsayeva,"УНПК: prices , tier c — 94 000 ₽. [client_blocked: blocked_status:needs_owner_confirmation, manager_only_route, not_client_allowed_status:needs_owner_confirmation]",needs_owner_confirmation_before_client_use,"Кто должен подтвердить перед ответом клиенту: УНПК, preschool patsayeva? Факт: УНПК: prices , tier c — 94 000 ₽.",claude_layer_v3:facts_for_bot_UNPK,owner_confirmation_required,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['blocked_status:needs_owner_confirmation', 'manager_only_route', 'not_client_allowed_status:needs_owner_confirmation']"
P0,approve:fact_v3_unpk_prices_regular_2026_27_offline_1_4_class_after_2026_07_01_four_weeks_f8b6bfd822,price,01_pricing,fact:v3:unpk:prices_regular_2026_27_offline_1_4_class_after_2026_07_01_four_weeks:f8b6bfd822,unpk,regular_courses_2026_27,"УНПК: цены на 2026/27 учебный год, 1-4 класс, очно, после 01.07.2026, 4 недели — 7 900.",approve_for_client_answer_after_rop_review,"Подтверждаете цену, период действия и область применения: УНПК, regular courses 2026 27? Факт: УНПК: цены на 2026/27 учебный год, 1-4 класс, очно, после 01.07.2026, 4 недели — 7 900.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P0,approve:fact_v3_unpk_prices_regular_2026_27_offline_1_4_class_after_2026_07_01_semester_range_f5d17eb60a,price,01_pricing,fact:v3:unpk:prices_regular_2026_27_offline_1_4_class_after_2026_07_01_semester_range:f5d17eb60a,unpk,regular_courses_2026_27,"УНПК: цены на 2026/27 учебный год, 1-4 класс, очно, после 01.07.2026, семестр — диапазон от 26 900 ₽ до 35 500 ₽.",approve_for_client_answer_after_rop_review,"Подтверждаете цену, период действия и область применения: УНПК, regular courses 2026 27? Факт: УНПК: цены на 2026/27 учебный год, 1-4 класс, очно, после 01.07.2026, семестр — диапазон от 26 900 ₽ до 35 500 ₽.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P0,approve:fact_v3_unpk_prices_regular_2026_27_offline_1_4_class_after_2026_07_01_year_50573913cb,price,01_pricing,fact:v3:unpk:prices_regular_2026_27_offline_1_4_class_after_2026_07_01_year:50573913cb,unpk,regular_courses_2026_27,"УНПК: цены на 2026/27 учебный год, 1-4 класс, очно, после 01.07.2026, год — 59 900 ₽.",approve_for_client_answer_after_rop_review,"Подтверждаете цену, период действия и область применения: УНПК, regular courses 2026 27? Факт: УНПК: цены на 2026/27 учебный год, 1-4 класс, очно, после 01.07.2026, год — 59 900 ₽.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P0,approve:fact_v3_unpk_prices_regular_2026_27_offline_1_4_class_before_2026_07_01_semester_822adda0a0,price,01_pricing,fact:v3:unpk:prices_regular_2026_27_offline_1_4_class_before_2026_07_01_semester:822adda0a0,unpk,regular_courses_2026_27,"УНПК: цены на 2026/27 учебный год, 1-4 класс, очно, до 01.07.2026, семестр — 31 000 ₽.",approve_for_client_answer_after_rop_review,"Подтверждаете цену, период действия и область применения: УНПК, regular courses 2026 27? Факт: УНПК: цены на 2026/27 учебный год, 1-4 класс, очно, до 01.07.2026, семестр — 31 000 ₽.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P0,approve:fact_v3_unpk_prices_regular_2026_27_offline_1_4_class_before_2026_07_01_year_dde3131cf8,price,01_pricing,fact:v3:unpk:prices_regular_2026_27_offline_1_4_class_before_2026_07_01_year:dde3131cf8,unpk,regular_courses_2026_27,"УНПК: цены на 2026/27 учебный год, 1-4 класс, очно, до 01.07.2026, год — 51 700 ₽.",approve_for_client_answer_after_rop_review,"Подтверждаете цену, период действия и область применения: УНПК, regular courses 2026 27? Факт: УНПК: цены на 2026/27 учебный год, 1-4 класс, очно, до 01.07.2026, год — 51 700 ₽.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P0,approve:fact_v3_unpk_prices_regular_2026_27_offline_5_11_class_after_2026_07_01_four_weeks_43a505a012,price,01_pricing,fact:v3:unpk:prices_regular_2026_27_offline_5_11_class_after_2026_07_01_four_weeks:43a505a012,unpk,regular_courses_2026_27,"УНПК: цены на 2026/27 учебный год, 5-11 класс, очно, после 01.07.2026, 4 недели — 10 900.",approve_for_client_answer_after_rop_review,"Подтверждаете цену, период действия и область применения: УНПК, regular courses 2026 27? Факт: УНПК: цены на 2026/27 учебный год, 5-11 класс, очно, после 01.07.2026, 4 недели — 10 900.",claude_layer_v3:facts_for_bot_UNPK,q14_closed,Импортировано из Claude v3 handoff.
P0,approve:fact_v3_unpk_prices_regular_2026_27_offline_5_11_class_after_2026_07_01_four_weeks_new_2e3f5000d5,price,01_pricing,fact:v3:unpk:prices_regular_2026_27_offline_5_11_class_after_2026_07_01_four_weeks_new:2e3f5000d5,unpk,regular_courses_2026_27,"УНПК: цены на 2026/27 учебный год, 5-11 класс, очно, после 01.07.2026, 4 недели для новых учеников — 9 900.",approve_for_client_answer_after_rop_review,"Подтверждаете цену, период действия и область применения: УНПК, regular courses 2026 27? Факт: УНПК: цены на 2026/27 учебный год, 5-11 класс, очно, после 01.07.2026, 4 недели для новых учеников — 9 900.",claude_layer_v3:facts_for_bot_UNPK,q14_closed,Импортировано из Claude v3 handoff.
P0,approve:fact_v3_unpk_prices_regular_2026_27_offline_5_11_class_after_2026_07_01_semester_range_20c3126a00,price,01_pricing,fact:v3:unpk:prices_regular_2026_27_offline_5_11_class_after_2026_07_01_semester_range:20c3126a00,unpk,regular_courses_2026_27,"УНПК: цены на 2026/27 учебный год, 5-11 класс, очно, после 01.07.2026, семестр — диапазон от 36 900 ₽ до 49 000 ₽.",approve_for_client_answer_after_rop_review,"Подтверждаете цену, период действия и область применения: УНПК, regular courses 2026 27? Факт: УНПК: цены на 2026/27 учебный год, 5-11 класс, очно, после 01.07.2026, семестр — диапазон от 36 900 ₽ до 49 000 ₽.",claude_layer_v3:facts_for_bot_UNPK,q14_closed,Импортировано из Claude v3 handoff.
