fact_key,brand,preview,has_grades,existing_grades,has_subjects,existing_subjects,has_formats,existing_formats,has_products,existing_products,has_is_positive_statement,needs_manual_audit,audit_reason,proposed_grades,proposed_subjects,proposed_formats,proposed_products,proposed_is_positive
lvsh_mendeleevo_2026.transfer_from_moscow.included_in_price,foton,"Фотон: ЛВШ Менделеево, Москва — да.",False,,False,,False,,True,lvsh_mendeleevo_2026,False,True,числовой факт (риск расхождения между брендами),,,,lvsh_mendeleevo_2026,True
certificates.types.for_matkap.content,foton,Фотон: материнский капитал — Договор + лицензия + реквизиты.,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.child_age.sertificate_owner_min,foton,"Фотон: материнский капитал можно использовать, если ребёнку, на которого оформле",False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.child_age.student_max,foton,Фотон: обучение с оплатой материнским капиталом возможно для ученика до 18 лет.,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.client_safe_text.when_age_over_18,foton,"Если ученику уже 18 лет или больше, по возрастным условиям маткапитала есть огра",False,,False,,True,offline,True,matkap,False,False,,,,offline,matkap,True
matkap.client_safe_text.when_asked,foton,"Да, оплата материнским капиталом возможна. Работаем с федеральным маткапиталом. ",False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.client_safe_text.when_regional,foton,"К сожалению, региональный маткапитал не принимаем. Если у вас федеральный — мене",False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.client_safe_text.when_timeline,foton,"Срок рассмотрения в СФР — до 10 рабочих дней, плюс ещё до 5 дней на перевод. Ито",False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.rule_federal_only,foton,Фотон: по текущим правилам можно использовать федеральный материнский капитал.,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.timeline.sfr_review_days,foton,Фотон: СФР рассматривает заявление на оплату материнским капиталом до 10 рабочих,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.timeline.total_max_days,foton,Фотон: весь цикл проверки и перевода материнского капитала может занимать до 15 ,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.timeline.transfer_days,foton,Фотон: после одобрения СФР перевод средств обычно занимает до 5 рабочих дней.,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
objection_responses.brand_link_question.approved_response,foton,Фотон: черновик для ситуации «вопрос о связи брендов»: Это отдельные организации,False,,False,,False,,True,objection_responses,False,False,,,,,objection_responses,True
objection_responses.brand_link_question.followup_phrase,foton,Фотон: черновик для ситуации «вопрос о связи брендов»: Я могу подсказать только ,False,,False,,False,,True,objection_responses,False,False,,,,,objection_responses,True
objection_responses.inconvenient_time.1,foton,Фотон: черновик для ситуации «возражение о неудобном времени»: Разные слоты выхо,False,,False,,False,,True,objection_responses,False,False,,,,,objection_responses,True
objection_responses.inconvenient_time.2,foton,Фотон: черновик для ситуации «возражение о неудобном времени»: Онлайн с записью.,False,,False,,True,online,True,objection_responses,False,False,,,,online,objection_responses,True
objection_responses.is_it_bot,foton,"Фотон: черновик для ситуации «вопрос о том, кто отвечает клиенту»: Я помощник ме",False,,False,,False,,True,objection_responses,False,False,,,,,objection_responses,True
objection_responses.too_expensive_camp.1,foton,Фотон: черновик для ситуации «возражение о стоимости лагеря»: Предоплата 15 000 ,False,,False,,False,,True,objection_responses,False,False,,,,,objection_responses,True
objection_responses.too_expensive_camp.2,foton,Фотон: черновик для ситуации «возражение о стоимости лагеря»: Применяется наибол,False,,False,,False,,True,objection_responses,False,False,,,,,objection_responses,True
objection_responses.too_expensive_camp.3,foton,Фотон: черновик для ситуации «возражение о стоимости лагеря»: Рассрочка Т-Банк.,False,,False,,False,,True,objection_responses,False,False,,,,,objection_responses,True
objection_responses.too_expensive_course.1,foton,Фотон: черновик для ситуации «возражение о стоимости курса»: 20% на 2-й предмет ,False,,False,,True,"online,offline",True,objection_responses,False,False,,,,"online,offline",objection_responses,True
objection_responses.too_expensive_course.2,foton,Фотон: черновик для ситуации «возражение о стоимости курса»: Многодетным 10%.,False,,False,,False,,True,objection_responses,False,False,,,,,objection_responses,True
